,price,size,municipality,distance,floor,hasLift,rooms_0,rooms_1,rooms_2,rooms_3,rooms_4,bathrooms_1,bathrooms_2,bathrooms_3,propertyType_chalet,propertyType_countryHouse,propertyType_duplex,propertyType_flat,propertyType_penthouse,propertyType_studio,exterior_True
136,560.0,26.0,705.6331317949237,625,678.6636365033631,687.6335443462581,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
137,700.0,23.0,705.6331317949237,1271,670.4163818553365,673.696037921879,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
138,750.0,80.0,701.0123730059954,14991,696.0917641954768,702.2716741801357,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
139,730.0,70.0,689.0655122002563,18781,697.6398926981135,687.6335443462581,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
140,730.0,52.0,705.6331317949237,8827,710.7463805527138,687.6335443462581,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
141,740.0,64.0,705.6331317949237,8365,697.6398926981135,687.6335443462581,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
142,720.0,65.0,705.6331317949237,7511,696.0917641954768,687.6335443462581,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
143,720.0,63.0,693.2021808922763,19731,696.0917641954768,687.6335443462581,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
144,740.0,54.0,705.6331317949237,6636,701.6979621920462,702.2716741801357,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
145,720.0,52.0,696.1649909275795,12695,697.6398926981135,687.6335443462581,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
146,730.0,45.0,705.6331317949237,4385,697.6398926981135,687.6335443462581,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
147,600.0,80.0,705.6331317949237,7223,670.4163818553365,673.696037921879,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
148,600.0,80.0,705.6331317949237,7141,670.4163818553365,673.696037921879,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
149,725.0,71.0,697.87082586322,23158,701.6979621920462,687.6335443462581,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
150,675.0,76.0,688.6004048272027,43485,696.0917641954768,687.6335443462581,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
151,750.0,54.0,701.4047554950265,15834,697.6398926981135,702.2716741801357,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
152,750.0,79.0,695.799965670853,34697,701.6979621920462,687.6335443462581,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
153,700.0,54.0,705.6331317949237,3354,696.0917641954768,702.2716741801357,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
154,750.0,54.0,705.6331317949237,8322,697.6398926981135,687.6335443462581,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
155,730.0,48.0,705.6331317949237,6997,697.6398926981135,687.6335443462581,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
156,650.0,61.0,699.6096264559128,28605,710.7463805527138,687.6335443462581,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
157,730.0,63.0,705.6331317949237,7893,701.6979621920462,687.6335443462581,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
158,720.0,50.0,705.6331317949237,7041,696.0917641954768,687.6335443462581,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
159,720.0,51.0,705.6331317949237,6973,701.6979621920462,687.6335443462581,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
160,750.0,47.0,705.6331317949237,4538,701.6979621920462,687.6335443462581,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
161,730.0,50.0,705.6331317949237,7411,697.6398926981135,687.6335443462581,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
162,730.0,40.0,705.6331317949237,4201,696.0917641954768,687.6335443462581,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
163,670.0,67.0,686.0797448849435,25100,701.6979621920462,702.2716741801357,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
164,740.0,52.0,705.6331317949237,4862,697.6398926981135,687.6335443462581,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
165,720.0,69.0,699.6096264559128,29084,701.6979621920462,702.2716741801357,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
166,750.0,59.0,705.6331317949237,8400,710.7463805527138,687.6335443462581,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
167,740.0,45.0,705.6331317949237,7720,697.6398926981135,687.6335443462581,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
168,740.0,60.0,705.6331317949237,6670,701.6979621920462,702.2716741801357,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
169,730.0,45.0,705.6331317949237,854,670.4163818553365,702.2716741801357,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
170,620.0,75.0,697.3742686460787,21044,670.4163818553365,702.2716741801357,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
171,695.0,67.0,695.3383304099759,16111,670.4163818553365,687.6335443462581,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
172,650.0,95.0,693.7070431636203,29884,670.4163818553365,702.2716741801357,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
173,675.0,68.0,699.6096264559128,30461,670.4163818553365,702.2716741801357,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
174,695.0,65.0,705.6331317949237,8484,670.4163818553365,687.6335443462581,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
175,750.0,111.0,697.3742686460787,20583,697.4660963834832,702.2716741801357,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
176,675.0,35.0,705.6331317949237,1016,670.4163818553365,673.696037921879,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
177,730.0,60.0,697.3742686460787,20756,697.6398926981135,687.6335443462581,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
178,690.0,85.0,697.3742686460787,20804,670.4163818553365,702.2716741801357,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
179,750.0,45.0,705.6331317949237,5089,678.6636365033631,687.6335443462581,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
180,600.0,32.0,705.6331317949237,6325,701.6979621920462,702.2716741801357,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
181,723.0,25.0,697.678872980834,16775,670.4163818553365,702.2716741801357,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
182,725.0,50.0,705.6331317949237,10503,701.6979621920462,702.2716741801357,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
183,750.0,67.0,696.1649909275795,11657,670.4163818553365,673.696037921879,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
184,600.0,45.0,680.8257734019426,41003,670.4163818553365,673.696037921879,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
185,750.0,70.0,701.0123730059954,14642,696.0917641954768,687.6335443462581,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
186,450.0,60.0,665.5496067808734,53238,670.4163818553365,687.6335443462581,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
187,720.0,54.0,705.6331317949237,3296,678.6636365033631,687.6335443462581,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
188,550.0,75.0,665.5496067808734,53247,670.4163818553365,687.6335443462581,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
189,720.0,49.0,705.6331317949237,8411,697.6398926981135,687.6335443462581,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
190,740.0,65.0,705.6331317949237,8443,701.6979621920462,702.2716741801357,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
191,660.0,155.0,681.6927156331628,41119,670.4163818553365,673.696037921879,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
192,720.0,56.0,705.6331317949237,6691,710.7463805527138,687.6335443462581,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
193,650.0,31.0,705.6331317949237,1207,697.6398926981135,687.6335443462581,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
194,650.0,96.0,681.6927156331628,43953,697.6398926981135,687.6335443462581,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
195,660.0,168.0,681.6927156331628,41221,697.6398926981135,702.2716741801357,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
196,690.0,64.0,699.6096264559128,30634,678.6636365033631,687.6335443462581,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
197,750.0,25.0,705.6331317949237,3177,698.291590668491,702.2716741801357,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
198,725.0,45.0,705.6331317949237,10508,696.0917641954768,702.2716741801357,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
199,620.0,85.0,689.0655122002563,19767,678.6636365033631,702.2716741801357,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
200,590.0,52.0,679.5246886583126,44526,678.6636365033631,687.6335443462581,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
201,750.0,80.0,701.0123730059954,20818,701.6979621920462,702.2716741801357,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
202,720.0,36.0,705.6331317949237,5975,696.0917641954768,702.2716741801357,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
203,700.0,82.0,690.3735431384588,42463,697.6398926981135,687.6335443462581,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
204,692.0,83.0,693.2021808922763,20294,670.4163818553365,702.2716741801357,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
205,670.0,79.0,693.2021808922763,20294,670.4163818553365,702.2716741801357,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
206,609.0,56.0,699.6096264559128,30186,678.6636365033631,702.2716741801357,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
207,718.0,86.0,693.2021808922763,20294,670.4163818553365,702.2716741801357,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
208,694.0,81.0,693.2021808922763,20294,670.4163818553365,702.2716741801357,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
209,658.0,78.0,693.2021808922763,20294,670.4163818553365,702.2716741801357,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
210,750.0,36.0,705.6331317949237,3620,696.0917641954768,702.2716741801357,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
211,723.0,88.0,693.2021808922763,20294,670.4163818553365,702.2716741801357,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
212,728.0,91.0,693.2021808922763,20294,670.4163818553365,702.2716741801357,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
213,650.0,28.0,705.6331317949237,4920,678.6636365033631,687.6335443462581,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
214,750.0,60.0,699.6096264559128,29663,701.6979621920462,687.6335443462581,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
215,735.0,60.0,697.3742686460787,20886,710.7463805527138,687.6335443462581,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
216,699.0,78.0,699.0963030617975,27684,696.0917641954768,687.6335443462581,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
217,725.0,67.0,697.3559416462749,17191,710.7463805527138,687.6335443462581,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
218,740.0,77.0,699.6096264559128,28385,678.6636365033631,702.2716741801357,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
219,720.0,73.0,695.799965670853,34761,696.0917641954768,702.2716741801357,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
220,750.0,79.0,696.1649909275795,11728,690.1951758466795,702.2716741801357,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
221,710.0,66.0,697.3742686460787,20588,710.7463805527138,687.6335443462581,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
222,725.0,62.0,705.6331317949237,7748,697.6398926981135,687.6335443462581,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
223,750.0,46.0,705.6331317949237,5680,678.6636365033631,687.6335443462581,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
224,750.0,61.0,705.6331317949237,3161,701.6979621920462,702.2716741801357,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
225,730.0,161.0,681.6927156331628,44159,697.6398926981135,687.6335443462581,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
226,720.0,110.0,697.3742686460787,21417,670.4163818553365,702.2716741801357,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
227,720.0,48.0,705.6331317949237,3551,678.6636365033631,687.6335443462581,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
228,700.0,57.0,705.6331317949237,8410,710.7463805527138,687.6335443462581,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
229,750.0,75.0,697.87082586322,24176,701.6979621920462,687.6335443462581,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
230,610.0,26.0,705.6331317949237,5343,697.6398926981135,702.2716741801357,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
231,740.0,52.0,697.3559416462749,17525,710.7463805527138,687.6335443462581,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
232,715.0,62.0,699.0963030617975,26558,678.6636365033631,702.2716741801357,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
233,550.0,57.0,681.6927156331628,43521,678.6636365033631,687.6335443462581,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
234,710.0,36.0,705.6331317949237,1315,678.6636365033631,687.6335443462581,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
235,730.0,51.0,705.6331317949237,8093,696.0917641954768,687.6335443462581,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
236,750.0,23.0,705.6331317949237,1367,697.9685377881583,702.2716741801357,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
237,690.0,33.0,705.6331317949237,5232,697.6398926981135,702.2716741801357,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
238,740.0,73.0,697.3742686460787,21838,710.7463805527138,702.2716741801357,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
239,750.0,66.0,705.6331317949237,5627,678.6636365033631,702.2716741801357,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
240,720.0,44.0,705.6331317949237,8176,696.0917641954768,687.6335443462581,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
241,475.0,79.0,664.5622141065679,45077,696.0917641954768,702.2716741801357,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
242,740.0,41.0,705.6331317949237,4787,696.0917641954768,687.6335443462581,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
243,740.0,57.0,705.6331317949237,3642,701.6979621920462,702.2716741801357,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
244,740.0,62.0,699.0963030617975,26890,701.6979621920462,702.2716741801357,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
245,700.0,74.0,696.1649909275795,9950,710.7463805527138,687.6335443462581,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
246,730.0,35.0,705.6331317949237,760,696.0917641954768,702.2716741801357,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
247,700.0,28.0,705.6331317949237,9700,697.6398926981135,702.2716741801357,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
248,600.0,180.0,680.8257734019426,35543,670.4163818553365,673.696037921879,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
249,750.0,109.0,686.0797448849435,24455,697.6398926981135,702.2716741801357,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
250,749.0,38.0,705.6331317949237,6506,696.0917641954768,702.2716741801357,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
251,700.0,30.0,705.6331317949237,2411,678.6636365033631,702.2716741801357,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
252,667.0,70.0,697.3742686460787,21185,697.9685377881583,702.2716741801357,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
253,725.0,45.0,705.6331317949237,10398,701.6979621920462,702.2716741801357,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
254,550.0,70.0,665.5496067808734,47595,697.6398926981135,687.6335443462581,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
255,695.0,55.0,697.3742686460787,19765,710.7463805527138,687.6335443462581,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
256,750.0,105.0,701.0123730059954,28810,701.6979621920462,687.6335443462581,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
257,750.0,32.0,705.6331317949237,5006,700.3420445563922,702.2716741801357,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
258,730.0,80.0,695.799965670853,35774,710.7463805527138,687.6335443462581,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
259,710.0,30.0,705.6331317949237,1156,678.6636365033631,687.6335443462581,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
260,650.0,58.0,705.6331317949237,5924,710.7463805527138,702.2716741801357,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
261,600.0,60.0,680.8257734019426,23776,670.4163818553365,673.696037921879,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
262,740.0,41.0,705.6331317949237,8358,697.6398926981135,687.6335443462581,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
263,525.0,40.0,681.6927156331628,43059,697.6398926981135,702.2716741801357,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
264,750.0,35.0,705.6331317949237,1272,710.7463805527138,687.6335443462581,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
265,750.0,74.0,699.6096264559128,29245,696.0917641954768,702.2716741801357,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
266,710.0,69.0,699.6096264559128,28440,698.291590668491,702.2716741801357,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
267,560.0,46.0,705.6331317949237,3786,678.6636365033631,687.6335443462581,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
268,600.0,42.0,693.2021808922763,18905,678.6636365033631,687.6335443462581,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
269,720.0,44.0,705.6331317949237,3589,696.4387903255024,687.6335443462581,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
270,750.0,60.0,705.6331317949237,2591,670.4163818553365,687.6335443462581,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
271,750.0,42.0,705.6331317949237,2762,710.7463805527138,702.2716741801357,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
272,750.0,90.0,705.6331317949237,7228,710.7463805527138,702.2716741801357,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
273,650.0,45.0,705.6331317949237,3807,678.6636365033631,702.2716741801357,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
274,650.0,59.0,697.3742686460787,20637,696.0917641954768,702.2716741801357,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
275,670.0,75.0,683.8160867356914,27056,697.6398926981135,702.2716741801357,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
276,650.0,45.0,696.1649909275795,12383,696.0917641954768,702.2716741801357,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
277,750.0,32.0,705.6331317949237,5339,696.0917641954768,702.2716741801357,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
278,725.0,50.0,705.6331317949237,5564,670.4163818553365,673.696037921879,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
